result_id,workunit_id,host_id,result_create_time,server_state,outcome,client_state,cpu_time,elapsed_time,exit_status,flops_estimate,peak_working_set_size,peak_swap_size,peak_disk_usage,rsc_fpops_est,rsc_fpops_bound,rsc_memory_bound,rsc_disk_bound,workunit_create_time,delay_bound,wu_error_mask,priority,app_version_num,p_ncpus,p_vendor,p_model,p_fpops,p_iops,p_membw,os_name,os_version,m_nbytes,m_cache,m_swap,d_total,d_free,d_boinc_used_total,d_boinc_used_project,d_boinc_max,n_bwup,n_bwdown,cpu_efficiency,duration_correction_factor,error_rate,gpu_active_frac,p_ngpus,p_gpu_fpops,mat_0_0,mat_0_1,mat_0_2,mat_0_3,mat_0_4,mat_0_5,mat_0_6,mat_0_7,mat_0_8,mat_0_9,mat_1_0,mat_1_1,mat_1_2,mat_1_3,mat_1_4,mat_1_5,mat_1_6,mat_1_7,mat_1_8,mat_1_9,mat_2_0,mat_2_1,mat_2_2,mat_2_3,mat_2_4,mat_2_5,mat_2_6,mat_2_7,mat_2_8,mat_2_9,mat_3_0,mat_3_1,mat_3_2,mat_3_3,mat_3_4,mat_3_5,mat_3_6,mat_3_7,mat_3_8,mat_3_9,mat_4_0,mat_4_1,mat_4_2,mat_4_3,mat_4_4,mat_4_5,mat_4_6,mat_4_7,mat_4_8,mat_4_9,mat_5_0,mat_5_1,mat_5_2,mat_5_3,mat_5_4,mat_5_5,mat_5_6,mat_5_7,mat_5_8,mat_5_9,mat_6_0,mat_6_1,mat_6_2,mat_6_3,mat_6_4,mat_6_5,mat_6_6,mat_6_7,mat_6_8,mat_6_9,mat_7_0,mat_7_1,mat_7_2,mat_7_3,mat_7_4,mat_7_5,mat_7_6,mat_7_7,mat_7_8,mat_7_9,mat_8_0,mat_8_1,mat_8_2,mat_8_3,mat_8_4,mat_8_5,mat_8_6,mat_8_7,mat_8_8,mat_8_9,mat_9_0,mat_9_1,mat_9_2,mat_9_3,mat_9_4,mat_9_5,mat_9_6,mat_9_7,mat_9_8,mat_9_9
4000,798,2,1747518674,5,1,5,1.361893,7.11481,0,1000000000.0,0.0,0.0,15782.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518672,604800,0,0,0,8,GenuineIntel,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz [Family 6 Model 140 Stepping 1],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 22.04.5 LTS [6.8.0-59-generic|libc 2.35],16484343808.0,8388608.0,4294963200.0,499728343040.0,90165022720.0,4493312.0,4222976.0,100047084994.56,43712.444136,10060906.542571,0.0,1.0,0.0,0.982544,0,0.0,0.0,4.0,3.0,1.0,5.0,9.0,7.0,6.0,2.0,8.0,2.0,1.0,8.0,0.0,7.0,6.0,3.0,5.0,9.0,4.0,1.0,0.0,2.0,7.0,6.0,4.0,9.0,8.0,3.0,5.0,9.0,5.0,0.0,3.0,1.0,8.0,4.0,2.0,6.0,7.0,7.0,6.0,1.0,8.0,4.0,3.0,0.0,9.0,5.0,2.0,6.0,8.0,7.0,9.0,0.0,5.0,2.0,4.0,1.0,3.0,8.0,2.0,4.0,5.0,9.0,0.0,6.0,3.0,7.0,1.0,3.0,9.0,5.0,6.0,2.0,1.0,8.0,7.0,4.0,0.0,5.0,7.0,9.0,4.0,3.0,2.0,1.0,0.0,8.0,6.0,4.0,3.0,6.0,2.0,8.0,7.0,5.0,1.0,0.0,9.0
4001,798,2,1747518674,5,1,5,1.202235,7.113171,0,1000000000.0,0.0,0.0,15914.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518672,604800,0,0,0,8,GenuineIntel,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz [Family 6 Model 140 Stepping 1],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 22.04.5 LTS [6.8.0-59-generic|libc 2.35],16484343808.0,8388608.0,4294963200.0,499728343040.0,90165022720.0,4493312.0,4222976.0,100047084994.56,43712.444136,10060906.542571,0.0,1.0,0.0,0.982544,0,0.0,0.0,4.0,3.0,1.0,5.0,9.0,7.0,6.0,2.0,8.0,2.0,1.0,8.0,0.0,7.0,6.0,3.0,5.0,9.0,4.0,1.0,0.0,2.0,7.0,6.0,4.0,9.0,8.0,3.0,5.0,9.0,5.0,0.0,3.0,1.0,8.0,4.0,2.0,6.0,7.0,7.0,6.0,1.0,8.0,4.0,3.0,0.0,9.0,5.0,2.0,6.0,8.0,7.0,9.0,0.0,5.0,2.0,4.0,1.0,3.0,8.0,2.0,4.0,5.0,9.0,0.0,6.0,3.0,7.0,1.0,3.0,9.0,5.0,6.0,2.0,1.0,8.0,7.0,4.0,0.0,5.0,7.0,9.0,4.0,3.0,2.0,1.0,0.0,8.0,6.0,4.0,3.0,6.0,2.0,8.0,7.0,5.0,1.0,0.0,9.0
4002,799,2,1747518674,5,1,5,1.290697,7.116266,0,1000000000.0,0.0,0.0,15815.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518673,604800,0,0,0,8,GenuineIntel,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz [Family 6 Model 140 Stepping 1],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 22.04.5 LTS [6.8.0-59-generic|libc 2.35],16484343808.0,8388608.0,4294963200.0,499728343040.0,90165022720.0,4493312.0,4222976.0,100047084994.56,43712.444136,10060906.542571,0.0,1.0,0.0,0.982544,0,0.0,0.0,3.0,8.0,1.0,7.0,9.0,5.0,6.0,4.0,2.0,2.0,1.0,4.0,0.0,9.0,8.0,7.0,5.0,3.0,6.0,1.0,0.0,2.0,7.0,5.0,4.0,9.0,8.0,6.0,3.0,9.0,6.0,0.0,3.0,1.0,7.0,8.0,2.0,5.0,4.0,5.0,7.0,1.0,6.0,4.0,3.0,0.0,9.0,2.0,8.0,6.0,4.0,9.0,8.0,0.0,5.0,2.0,3.0,1.0,7.0,3.0,2.0,5.0,9.0,8.0,0.0,6.0,4.0,7.0,1.0,4.0,8.0,6.0,5.0,2.0,1.0,3.0,7.0,9.0,0.0,7.0,9.0,3.0,4.0,6.0,2.0,1.0,0.0,8.0,5.0,8.0,5.0,7.0,2.0,3.0,6.0,4.0,1.0,0.0,9.0
4003,799,5,1747518674,5,1,5,2.802548,4.109303,0,3469655309.512298,0.0,0.0,15133.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518673,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,9.0,5.0,6.0,4.0,2.0,2.0,1.0,4.0,0.0,9.0,8.0,7.0,5.0,3.0,6.0,1.0,0.0,2.0,7.0,5.0,4.0,9.0,8.0,6.0,3.0,9.0,6.0,0.0,3.0,1.0,7.0,8.0,2.0,5.0,4.0,5.0,7.0,1.0,6.0,4.0,3.0,0.0,9.0,2.0,8.0,6.0,4.0,9.0,8.0,0.0,5.0,2.0,3.0,1.0,7.0,3.0,2.0,5.0,9.0,8.0,0.0,6.0,4.0,7.0,1.0,4.0,8.0,6.0,5.0,2.0,1.0,3.0,7.0,9.0,0.0,7.0,9.0,3.0,4.0,6.0,2.0,1.0,0.0,8.0,5.0,8.0,5.0,7.0,2.0,3.0,6.0,4.0,1.0,0.0,9.0
4004,799,5,1747518674,5,1,5,3.00164,5.1079,0,3469655309.512298,4456448.0,6963200.0,15000.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518673,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,9.0,5.0,6.0,4.0,2.0,2.0,1.0,4.0,0.0,9.0,8.0,7.0,5.0,3.0,6.0,1.0,0.0,2.0,7.0,5.0,4.0,9.0,8.0,6.0,3.0,9.0,6.0,0.0,3.0,1.0,7.0,8.0,2.0,5.0,4.0,5.0,7.0,1.0,6.0,4.0,3.0,0.0,9.0,2.0,8.0,6.0,4.0,9.0,8.0,0.0,5.0,2.0,3.0,1.0,7.0,3.0,2.0,5.0,9.0,8.0,0.0,6.0,4.0,7.0,1.0,4.0,8.0,6.0,5.0,2.0,1.0,3.0,7.0,9.0,0.0,7.0,9.0,3.0,4.0,6.0,2.0,1.0,0.0,8.0,5.0,8.0,5.0,7.0,2.0,3.0,6.0,4.0,1.0,0.0,9.0
4005,799,5,1747518674,5,1,5,2.860344,4.063599,0,3469655309.512298,0.0,0.0,15133.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518673,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,9.0,5.0,6.0,4.0,2.0,2.0,1.0,4.0,0.0,9.0,8.0,7.0,5.0,3.0,6.0,1.0,0.0,2.0,7.0,5.0,4.0,9.0,8.0,6.0,3.0,9.0,6.0,0.0,3.0,1.0,7.0,8.0,2.0,5.0,4.0,5.0,7.0,1.0,6.0,4.0,3.0,0.0,9.0,2.0,8.0,6.0,4.0,9.0,8.0,0.0,5.0,2.0,3.0,1.0,7.0,3.0,2.0,5.0,9.0,8.0,0.0,6.0,4.0,7.0,1.0,4.0,8.0,6.0,5.0,2.0,1.0,3.0,7.0,9.0,0.0,7.0,9.0,3.0,4.0,6.0,2.0,1.0,0.0,8.0,5.0,8.0,5.0,7.0,2.0,3.0,6.0,4.0,1.0,0.0,9.0
4006,799,5,1747518674,5,1,5,2.941897,4.142755,0,3469655309.512298,0.0,0.0,15099.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518673,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,9.0,5.0,6.0,4.0,2.0,2.0,1.0,4.0,0.0,9.0,8.0,7.0,5.0,3.0,6.0,1.0,0.0,2.0,7.0,5.0,4.0,9.0,8.0,6.0,3.0,9.0,6.0,0.0,3.0,1.0,7.0,8.0,2.0,5.0,4.0,5.0,7.0,1.0,6.0,4.0,3.0,0.0,9.0,2.0,8.0,6.0,4.0,9.0,8.0,0.0,5.0,2.0,3.0,1.0,7.0,3.0,2.0,5.0,9.0,8.0,0.0,6.0,4.0,7.0,1.0,4.0,8.0,6.0,5.0,2.0,1.0,3.0,7.0,9.0,0.0,7.0,9.0,3.0,4.0,6.0,2.0,1.0,0.0,8.0,5.0,8.0,5.0,7.0,2.0,3.0,6.0,4.0,1.0,0.0,9.0
4007,800,5,1747518679,5,1,5,2.804809,4.069938,0,3469655309.512298,0.0,0.0,15132.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518675,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,4.0,1.0,9.0,6.0,3.0,8.0,2.0,7.0,2.0,1.0,7.0,0.0,5.0,4.0,9.0,3.0,6.0,8.0,1.0,0.0,2.0,9.0,6.0,7.0,8.0,4.0,3.0,5.0,8.0,6.0,0.0,3.0,1.0,9.0,7.0,5.0,4.0,2.0,5.0,7.0,1.0,2.0,4.0,8.0,0.0,6.0,9.0,3.0,4.0,3.0,8.0,7.0,0.0,5.0,2.0,9.0,1.0,6.0,9.0,8.0,5.0,4.0,3.0,0.0,6.0,2.0,7.0,1.0,3.0,2.0,9.0,6.0,8.0,1.0,4.0,7.0,5.0,0.0,7.0,9.0,6.0,5.0,2.0,3.0,1.0,0.0,8.0,4.0,6.0,4.0,3.0,8.0,7.0,2.0,5.0,1.0,0.0,9.0
4008,800,5,1747518679,5,1,5,2.814514,5.059278,0,3469655309.512298,4325376.0,6963200.0,15199.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518675,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,4.0,1.0,9.0,6.0,3.0,8.0,2.0,7.0,2.0,1.0,7.0,0.0,5.0,4.0,9.0,3.0,6.0,8.0,1.0,0.0,2.0,9.0,6.0,7.0,8.0,4.0,3.0,5.0,8.0,6.0,0.0,3.0,1.0,9.0,7.0,5.0,4.0,2.0,5.0,7.0,1.0,2.0,4.0,8.0,0.0,6.0,9.0,3.0,4.0,3.0,8.0,7.0,0.0,5.0,2.0,9.0,1.0,6.0,9.0,8.0,5.0,4.0,3.0,0.0,6.0,2.0,7.0,1.0,3.0,2.0,9.0,6.0,8.0,1.0,4.0,7.0,5.0,0.0,7.0,9.0,6.0,5.0,2.0,3.0,1.0,0.0,8.0,4.0,6.0,4.0,3.0,8.0,7.0,2.0,5.0,1.0,0.0,9.0
4009,800,5,1747518679,5,1,5,2.005431,4.049636,0,3469655309.512298,0.0,0.0,15099.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518675,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,4.0,1.0,9.0,6.0,3.0,8.0,2.0,7.0,2.0,1.0,7.0,0.0,5.0,4.0,9.0,3.0,6.0,8.0,1.0,0.0,2.0,9.0,6.0,7.0,8.0,4.0,3.0,5.0,8.0,6.0,0.0,3.0,1.0,9.0,7.0,5.0,4.0,2.0,5.0,7.0,1.0,2.0,4.0,8.0,0.0,6.0,9.0,3.0,4.0,3.0,8.0,7.0,0.0,5.0,2.0,9.0,1.0,6.0,9.0,8.0,5.0,4.0,3.0,0.0,6.0,2.0,7.0,1.0,3.0,2.0,9.0,6.0,8.0,1.0,4.0,7.0,5.0,0.0,7.0,9.0,6.0,5.0,2.0,3.0,1.0,0.0,8.0,4.0,6.0,4.0,3.0,8.0,7.0,2.0,5.0,1.0,0.0,9.0
4010,800,5,1747518679,5,1,5,2.806202,4.096647,0,3469655309.512298,0.0,0.0,15132.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518675,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,4.0,1.0,9.0,6.0,3.0,8.0,2.0,7.0,2.0,1.0,7.0,0.0,5.0,4.0,9.0,3.0,6.0,8.0,1.0,0.0,2.0,9.0,6.0,7.0,8.0,4.0,3.0,5.0,8.0,6.0,0.0,3.0,1.0,9.0,7.0,5.0,4.0,2.0,5.0,7.0,1.0,2.0,4.0,8.0,0.0,6.0,9.0,3.0,4.0,3.0,8.0,7.0,0.0,5.0,2.0,9.0,1.0,6.0,9.0,8.0,5.0,4.0,3.0,0.0,6.0,2.0,7.0,1.0,3.0,2.0,9.0,6.0,8.0,1.0,4.0,7.0,5.0,0.0,7.0,9.0,6.0,5.0,2.0,3.0,1.0,0.0,8.0,4.0,6.0,4.0,3.0,8.0,7.0,2.0,5.0,1.0,0.0,9.0
4011,800,5,1747518679,5,1,5,2.902895,4.10087,0,3469655309.512298,4456448.0,6963200.0,15099.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518675,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,4.0,1.0,9.0,6.0,3.0,8.0,2.0,7.0,2.0,1.0,7.0,0.0,5.0,4.0,9.0,3.0,6.0,8.0,1.0,0.0,2.0,9.0,6.0,7.0,8.0,4.0,3.0,5.0,8.0,6.0,0.0,3.0,1.0,9.0,7.0,5.0,4.0,2.0,5.0,7.0,1.0,2.0,4.0,8.0,0.0,6.0,9.0,3.0,4.0,3.0,8.0,7.0,0.0,5.0,2.0,9.0,1.0,6.0,9.0,8.0,5.0,4.0,3.0,0.0,6.0,2.0,7.0,1.0,3.0,2.0,9.0,6.0,8.0,1.0,4.0,7.0,5.0,0.0,7.0,9.0,6.0,5.0,2.0,3.0,1.0,0.0,8.0,4.0,6.0,4.0,3.0,8.0,7.0,2.0,5.0,1.0,0.0,9.0
4012,801,5,1747518679,5,1,5,2.002913,5.062178,0,3469655309.512298,0.0,0.0,15066.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518676,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,6.0,1.0,2.0,8.0,9.0,4.0,3.0,7.0,2.0,1.0,8.0,0.0,5.0,4.0,7.0,3.0,9.0,6.0,1.0,0.0,2.0,5.0,8.0,9.0,4.0,6.0,7.0,3.0,4.0,9.0,0.0,3.0,1.0,7.0,2.0,8.0,6.0,5.0,9.0,3.0,1.0,7.0,4.0,6.0,0.0,2.0,5.0,8.0,6.0,8.0,7.0,2.0,0.0,5.0,3.0,9.0,1.0,4.0,3.0,4.0,9.0,8.0,7.0,0.0,6.0,5.0,2.0,1.0,5.0,2.0,3.0,9.0,6.0,1.0,8.0,7.0,4.0,0.0,7.0,6.0,5.0,4.0,9.0,3.0,1.0,0.0,8.0,2.0,8.0,7.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,9.0
4013,801,5,1747518679,5,1,5,2.005809,4.084944,0,3469655309.512298,0.0,0.0,15100.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518676,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,6.0,1.0,2.0,8.0,9.0,4.0,3.0,7.0,2.0,1.0,8.0,0.0,5.0,4.0,7.0,3.0,9.0,6.0,1.0,0.0,2.0,5.0,8.0,9.0,4.0,6.0,7.0,3.0,4.0,9.0,0.0,3.0,1.0,7.0,2.0,8.0,6.0,5.0,9.0,3.0,1.0,7.0,4.0,6.0,0.0,2.0,5.0,8.0,6.0,8.0,7.0,2.0,0.0,5.0,3.0,9.0,1.0,4.0,3.0,4.0,9.0,8.0,7.0,0.0,6.0,5.0,2.0,1.0,5.0,2.0,3.0,9.0,6.0,1.0,8.0,7.0,4.0,0.0,7.0,6.0,5.0,4.0,9.0,3.0,1.0,0.0,8.0,2.0,8.0,7.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,9.0
4014,801,5,1747518679,5,1,5,1.997236,5.041244,0,3469655309.512298,0.0,0.0,15133.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518676,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,6.0,1.0,2.0,8.0,9.0,4.0,3.0,7.0,2.0,1.0,8.0,0.0,5.0,4.0,7.0,3.0,9.0,6.0,1.0,0.0,2.0,5.0,8.0,9.0,4.0,6.0,7.0,3.0,4.0,9.0,0.0,3.0,1.0,7.0,2.0,8.0,6.0,5.0,9.0,3.0,1.0,7.0,4.0,6.0,0.0,2.0,5.0,8.0,6.0,8.0,7.0,2.0,0.0,5.0,3.0,9.0,1.0,4.0,3.0,4.0,9.0,8.0,7.0,0.0,6.0,5.0,2.0,1.0,5.0,2.0,3.0,9.0,6.0,1.0,8.0,7.0,4.0,0.0,7.0,6.0,5.0,4.0,9.0,3.0,1.0,0.0,8.0,2.0,8.0,7.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,9.0
4015,801,5,1747518679,5,1,5,2.889219,3.07871,0,3469655309.512298,4456448.0,6963200.0,15133.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518676,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,6.0,1.0,2.0,8.0,9.0,4.0,3.0,7.0,2.0,1.0,8.0,0.0,5.0,4.0,7.0,3.0,9.0,6.0,1.0,0.0,2.0,5.0,8.0,9.0,4.0,6.0,7.0,3.0,4.0,9.0,0.0,3.0,1.0,7.0,2.0,8.0,6.0,5.0,9.0,3.0,1.0,7.0,4.0,6.0,0.0,2.0,5.0,8.0,6.0,8.0,7.0,2.0,0.0,5.0,3.0,9.0,1.0,4.0,3.0,4.0,9.0,8.0,7.0,0.0,6.0,5.0,2.0,1.0,5.0,2.0,3.0,9.0,6.0,1.0,8.0,7.0,4.0,0.0,7.0,6.0,5.0,4.0,9.0,3.0,1.0,0.0,8.0,2.0,8.0,7.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,9.0
4016,801,5,1747518679,5,1,5,2.001934,3.031022,0,3469655309.512298,4456448.0,6963200.0,15133.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518676,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,6.0,1.0,2.0,8.0,9.0,4.0,3.0,7.0,2.0,1.0,8.0,0.0,5.0,4.0,7.0,3.0,9.0,6.0,1.0,0.0,2.0,5.0,8.0,9.0,4.0,6.0,7.0,3.0,4.0,9.0,0.0,3.0,1.0,7.0,2.0,8.0,6.0,5.0,9.0,3.0,1.0,7.0,4.0,6.0,0.0,2.0,5.0,8.0,6.0,8.0,7.0,2.0,0.0,5.0,3.0,9.0,1.0,4.0,3.0,4.0,9.0,8.0,7.0,0.0,6.0,5.0,2.0,1.0,5.0,2.0,3.0,9.0,6.0,1.0,8.0,7.0,4.0,0.0,7.0,6.0,5.0,4.0,9.0,3.0,1.0,0.0,8.0,2.0,8.0,7.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,9.0
4017,802,5,1747518679,5,1,5,3.005459,4.10235,0,3469655309.512298,0.0,0.0,15100.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518677,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,7.0,5.0,1.0,6.0,9.0,3.0,4.0,2.0,8.0,2.0,1.0,3.0,0.0,5.0,7.0,8.0,6.0,9.0,4.0,1.0,0.0,2.0,8.0,7.0,4.0,9.0,3.0,6.0,5.0,6.0,4.0,0.0,3.0,1.0,8.0,5.0,9.0,7.0,2.0,8.0,6.0,1.0,9.0,4.0,2.0,0.0,5.0,3.0,7.0,4.0,9.0,6.0,2.0,0.0,5.0,7.0,8.0,1.0,3.0,5.0,3.0,8.0,7.0,9.0,0.0,6.0,2.0,4.0,1.0,3.0,2.0,9.0,6.0,8.0,1.0,4.0,7.0,5.0,0.0,9.0,5.0,7.0,4.0,2.0,3.0,1.0,0.0,8.0,6.0,7.0,8.0,4.0,5.0,3.0,6.0,2.0,1.0,0.0,9.0
